Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year,NameProcessed
BUS,1010,23,Business Foundations,0.37,0.42,0.21,0.0,0.0,0.0,0.0,0.0,sandy edge,False,BUS-1010,2018,True
BUS,1010,24,Business Foundations,0.42,0.32,0.16,0.0,0.05,0.0,0.0,0.05,sandy edge,False,BUS-1010,2018,True
BUS,1010,25,Business Foundations,0.39,0.44,0.06,0.06,0.0,0.0,0.0,0.06,sandy edge,False,BUS-1010,2018,True
BUS,1010,26,Business Foundations,0.68,0.21,0.05,0.0,0.0,0.0,0.0,0.05,iulio edward barr de barr,False,BUS-1010,2018,True
BUS,1010,27,Business Foundations,0.53,0.26,0.21,0.0,0.0,0.0,0.0,0.0,iulio edward barr de barr,False,BUS-1010,2018,True
BUS,1010,28,Business Foundations,0.44,0.5,0.06,0.0,0.0,0.0,0.0,0.0,iulio edward barr de barr,False,BUS-1010,2018,True
BUS,1010,29,Business Foundations,0.15,0.32,0.21,0.09,0.11,0.0,0.0,0.13,mary ann  prater m,False,BUS-1010,2018,True
BUS,1010,30,Business Foundations,0.11,0.59,0.26,0.02,0.02,0.0,0.0,0.0,mary ann  prater m,False,BUS-1010,2018,True
BUS,1010,31,Business Foundations,0.29,0.53,0.06,0.06,0.0,0.0,0.0,0.06,mary ann  prater m,False,BUS-1010,2018,True
BUS,1010,33,Business Foundations,0.2,0.47,0.1,0.07,0.03,0.0,0.0,0.13,donna mccubbin,False,BUS-1010,2018,True
BUS,1010,34,Business Foundations,0.37,0.32,0.32,0.0,0.0,0.0,0.0,0.0,donna mccubbin,False,BUS-1010,2018,True
BUS,1010,35,Business Foundations,0.5,0.28,0.11,0.06,0.0,0.0,0.0,0.06,william erne tumblin,False,BUS-1010,2018,True
BUS,1010,37,Business Foundations,0.44,0.31,0.19,0.06,0.0,0.0,0.0,0.0,donna mccubbin,False,BUS-1010,2018,True
CE,1990,20,Cr Inq in Civil Engineering,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,bradley putman,False,CE-1990,2018,True
CE,2010,1,Statics,0.34,0.26,0.18,0.04,0.15,0.0,0.0,0.03,qiushi chen,False,CE-2010,2018,True
CE,2010,2,Statics,0.1,0.4,0.26,0.02,0.02,0.0,0.0,0.19,melissa sternhagen,False,CE-2010,2018,True
CE,2010,3,Statics,0.18,0.48,0.2,0.07,0.02,0.0,0.0,0.05,md nasimul chowdhury,False,CE-2010,2018,True
CE,2010,4,Statics,0.11,0.3,0.21,0.12,0.09,0.0,0.0,0.17,melissa sternhagen,False,CE-2010,2018,True
CE,2010,5,Statics,0.24,0.27,0.22,0.07,0.07,0.0,0.0,0.12,qiushi chen,False,CE-2010,2018,True
CE,2010,6,Statics,0.1,0.15,0.2,0.15,0.15,0.0,0.0,0.25,melissa sternhagen,False,CE-2010,2018,True
CE,2010,7,Statics (HON),0.2,0.7,0.1,0.0,0.0,0.0,0.0,0.0,melissa sternhagen,True,CE-2010,2018,True
CE,2010,8,Statics,0.09,0.34,0.36,0.07,0.02,0.0,0.0,0.11,md nasimul chowdhury,False,CE-2010,2018,True
CE,2060,1,Structural Mechanics,0.07,0.25,0.4,0.17,0.07,0.0,0.0,0.05,melissa sternhagen,False,CE-2060,2018,True
CE,2080,1,Dynamics,0.11,0.44,0.37,0.06,0.03,0.0,0.0,0.0,md nasimul chowdhury,False,CE-2080,2018,True
CE,2550,1,Geomatics,0.3,0.34,0.3,0.01,0.03,0.0,0.0,0.01,wayne sarasua,False,CE-2550,2018,True
CE,3010,1,Structural Analysis,0.34,0.29,0.26,0.03,0.09,0.0,0.0,0.0,stephen csernak,False,CE-3010,2018,True
CE,3010,2,Structural Analysis,0.35,0.4,0.23,0.03,0.0,0.0,0.0,0.0,brandon ross,False,CE-3010,2018,True
CE,3110,1,Transportation Engr,0.47,0.45,0.05,0.0,0.03,0.0,0.0,0.0,jennifer ogle,False,CE-3110,2018,True
CE,3210,1,Geotechnical Engineering,0.38,0.45,0.13,0.05,0.0,0.0,0.0,0.0,shweta shrestha,False,CE-3210,2018,True
CE,3310,1,Constr Engr & Mgmnt,0.44,0.41,0.09,0.05,0.0,0.0,0.0,0.0,james burati,False,CE-3310,2018,True
CE,3410,1,Intro to Fluid Mech,0.36,0.52,0.11,0.02,0.0,0.0,0.0,0.0,nigel gregory kaye,False,CE-3410,2018,True
CE,3410,2,Intro to Fluid Mech,0.28,0.36,0.22,0.04,0.08,0.0,0.0,0.02,abdul khan,False,CE-3410,2018,True
CE,3420,1,Hydraulics & Hydro,0.47,0.38,0.05,0.02,0.04,0.0,0.0,0.04,ashok mishra,False,CE-3420,2018,True
CE,3510,1,Civil Engineering Materials,0.48,0.44,0.06,0.02,0.0,0.0,0.0,0.0,amir esmaeilpoursaee,False,CE-3510,2018,True
CE,3510,2,Civil Engineering Materials,0.4,0.4,0.15,0.05,0.0,0.0,0.0,0.0,amir esmaeilpoursaee,False,CE-3510,2018,True
CE,3520,1,Econ Eval of Proj,0.4,0.38,0.13,0.02,0.04,0.0,0.0,0.04,zoraya roldan rockow,False,CE-3520,2018,True
CE,4020,1,Reinfor Con Design,0.28,0.51,0.15,0.02,0.02,0.0,0.0,0.02,brandon ross,False,CE-4020,2018,True
CE,4060,1,Struct Steel Design,0.38,0.35,0.24,0.03,0.0,0.0,0.0,0.0,stephen csernak,False,CE-4060,2018,True
CE,4100,1,Traffic Engr Oper,0.27,0.32,0.23,0.05,0.05,0.0,0.0,0.09,wayne sarasua,False,CE-4100,2018,True
CE,4240,1,Earth Slopes & Struc,0.35,0.48,0.13,0.05,0.0,0.0,0.0,0.0,nadaraj ravichandran,False,CE-4240,2018,True
CE,4390,1,Con Eqpmt Sel & Main,0.49,0.38,0.11,0.03,0.0,0.0,0.0,0.0,james burati,False,CE-4390,2018,True
CE,4470,1,Stormwater Managemnt,0.53,0.35,0.06,0.06,0.0,0.0,0.0,0.0,earl hayter,False,CE-4470,2018,True
CE,4560,1,Pave Design & Constr,0.47,0.41,0.09,0.0,0.0,0.0,0.0,0.03,bradley putman,False,CE-4560,2018,True
CE,4590,1,Capstone Design Proj,0.46,0.38,0.11,0.03,0.0,0.0,0.0,0.03,stephen csernak,False,CE-4590,2018,True
CE,4820,1,Groundwater & Contam Transport,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.3,lawrence murdoch,False,CE-4820,2018,True
CE,4910,1,BIM in Construction Management,0.73,0.23,0.03,0.0,0.0,0.0,0.0,0.0,kalyan ram piratla,False,CE-4910,2018,True
CE,6100,1,Traffic Engr Oper,0.38,0.63,0.0,0.0,0.0,0.0,0.0,0.0,wayne sarasua,False,CE-6100,2018,True
CE,6240,1,Earth Slopes & Struc,0.5,0.33,0.0,0.0,0.0,0.0,0.0,0.17,nadaraj ravichandran,False,CE-6240,2018,True
CE,6390,1,Con Eqpmt Sel & Main,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,james burati,False,CE-6390,2018,True
CE,8020,1,Adv R/C Design,0.38,0.31,0.23,0.0,0.0,0.0,0.0,0.08,thomas edfor cousins,False,CE-8020,2018,True
CE,8220,1,Foundation Engr,0.63,0.32,0.0,0.0,0.0,0.0,0.0,0.05,nadaraj ravichandran,False,CE-8220,2018,True
CE,8260,1,Prop of Concrete,0.56,0.44,0.0,0.0,0.0,0.0,0.0,0.0,prasada ra rangaraju,False,CE-8260,2018,True
CE,8460,1,Flow in Open Chnls,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,abdul khan,False,CE-8460,2018,True
CE,8480,500,Risk Analyt in Supply Chains,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,scott jennings mason,False,CE-8480,2018,True
CE,8540,1,Travl Demnd Forecast,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,pamela murray-tuite,False,CE-8540,2018,True
CE,8930,3,Risk Assessment,0.88,0.13,0.0,0.0,0.0,0.0,0.0,0.0,weichiang pang,False,CE-8930,2018,True
CES,1900,101,CI - LEAD Forward I,0.73,0.27,0.0,0.0,0.0,0.0,0.0,0.0,steve richar sanders,False,CES-1900,2018,True
CES,1900,500,CI - PEER/WISE Exp Seminar,0.93,0.07,0.0,0.0,0.0,0.0,0.0,0.0,jordon antho gilmore,False,CES-1900,2018,True
CH,1010,1,General Chemistry,0.23,0.31,0.22,0.11,0.1,0.0,0.0,0.04,william we mcwhorter,False,CH-1010,2018,True
CH,1010,2,General Chemistry,0.23,0.34,0.23,0.1,0.03,0.0,0.0,0.06,laura lanni,False,CH-1010,2018,True
CH,1010,3,General Chemistry,0.13,0.36,0.35,0.05,0.06,0.0,0.0,0.06,olt geiculescu,False,CH-1010,2018,True
CH,1010,4,General Chemistry,0.19,0.33,0.19,0.12,0.1,0.0,0.0,0.07,william we mcwhorter,False,CH-1010,2018,True
CH,1010,5,General Chemistry,0.28,0.32,0.19,0.12,0.06,0.0,0.0,0.03,steven lo pellizzeri,False,CH-1010,2018,True
CH,1010,6,General Chemistry,0.2,0.32,0.3,0.07,0.07,0.0,0.0,0.04,elliot ennis,False,CH-1010,2018,True
CH,1010,7,General Chemistry,0.26,0.32,0.22,0.13,0.06,0.0,0.0,0.02,jacob schroeder,False,CH-1010,2018,True
CH,1010,8,General Chemistry,0.33,0.28,0.23,0.07,0.04,0.0,0.0,0.05,princess mycia cox,False,CH-1010,2018,True
CH,1010,9,General Chemistry,0.2,0.29,0.29,0.11,0.08,0.0,0.0,0.04,dennis taylor,False,CH-1010,2018,True
CH,1010,10,General Chemistry,0.3,0.27,0.21,0.07,0.12,0.0,0.0,0.03,thomas hickman,False,CH-1010,2018,True
CH,1010,11,General Chemistry,0.28,0.34,0.21,0.1,0.03,0.0,0.0,0.03,steven lo pellizzeri,False,CH-1010,2018,True
CH,1010,12,General Chemistry,0.27,0.35,0.24,0.06,0.04,0.0,0.0,0.03,elliot ennis,False,CH-1010,2018,True
CH,1010,13,General Chemistry,0.19,0.27,0.26,0.18,0.05,0.0,0.0,0.05,dennis taylor,False,CH-1010,2018,True
CH,1010,50,General Chemistry,0.58,0.29,0.06,0.06,0.0,0.0,0.0,0.0,tania issa houjeiry,False,CH-1010,2018,True
CH,1010,51,General Chemistry (HON),0.58,0.38,0.04,0.0,0.0,0.0,0.0,0.0,joseph stua thrasher,True,CH-1010,2018,True
CH,1010,52,General Chemistry (HON),0.71,0.23,0.06,0.0,0.0,0.0,0.0,0.0,shiou-jyh hwu,True,CH-1010,2018,True
CH,1010,201,General Chemistry,0.21,0.44,0.25,0.06,0.04,0.0,0.0,0.01,laura lanni,False,CH-1010,2018,True
CH,1010,202,General Chemistry,0.29,0.44,0.19,0.04,0.02,0.0,0.0,0.03,tania issa houjeiry,False,CH-1010,2018,True
CH,1010,203,General Chemistry,0.19,0.45,0.22,0.06,0.03,0.0,0.0,0.05,william we mcwhorter,False,CH-1010,2018,True
CH,1010,204,General Chemistry,0.31,0.34,0.24,0.09,0.01,0.0,0.0,0.02,princess mycia cox,False,CH-1010,2018,True
CH,1020,1,General Chemistry,0.33,0.23,0.22,0.12,0.05,0.0,0.0,0.05,stephen schvaneveldt,False,CH-1020,2018,True
CH,1020,2,General Chemistry,0.33,0.27,0.19,0.14,0.04,0.0,0.0,0.02,stephen schvaneveldt,False,CH-1020,2018,True
CH,1020,3,General Chemistry,0.29,0.29,0.22,0.09,0.02,0.0,0.0,0.08,stephen schvaneveldt,False,CH-1020,2018,True
CH,1020,400,General Chemistry,0.09,0.21,0.23,0.26,0.11,0.0,0.0,0.11,stephen schvaneveldt,False,CH-1020,2018,True
CH,1050,1,Chemistry in Context I,0.19,0.46,0.29,0.03,0.02,0.0,0.0,0.01,elliot ennis,False,CH-1050,2018,True
CH,1050,2,Chemistry in Context I,0.16,0.57,0.15,0.05,0.01,0.0,0.0,0.06,elliot ennis,False,CH-1050,2018,True
CH,2010,1,Survey of Organic Chemistry,0.3,0.37,0.09,0.06,0.13,0.0,0.0,0.05,thomas hickman,False,CH-2010,2018,True
CH,2010,2,Survey of Organic Chemistry,0.46,0.32,0.15,0.08,0.0,0.0,0.0,0.0,thomas hickman,False,CH-2010,2018,True
CH,2020,2,Surv of Organic Chemistry Lab,0.9,0.0,0.0,0.0,0.05,0.0,0.0,0.05,james nelson plampin,False,CH-2020,2018,True
CH,2020,3,Surv of Organic Chemistry Lab,0.88,0.08,0.0,0.0,0.04,0.0,0.0,0.0,james nelson plampin,False,CH-2020,2018,True
CH,2020,9,Surv of Organic Chemistry Lab,0.82,0.0,0.05,0.0,0.09,0.0,0.0,0.05,james nelson plampin,False,CH-2020,2018,True
CH,2230,1,Organic Chemistry,0.08,0.2,0.25,0.14,0.2,0.0,0.0,0.13,modi wetzler,False,CH-2230,2018,True
CH,2230,2,Organic Chemistry,0.18,0.26,0.24,0.17,0.06,0.0,0.0,0.1,modi wetzler,False,CH-2230,2018,True
CH,2230,3,Organic Chemistry,0.43,0.25,0.15,0.08,0.03,0.0,0.0,0.06,tania issa houjeiry,False,CH-2230,2018,True
CH,2230,4,Organic Chemistry,0.35,0.27,0.18,0.09,0.04,0.0,0.0,0.07,laura lanni,False,CH-2230,2018,True
CH,2230,5,Organic Chemistry,0.55,0.26,0.13,0.03,0.02,0.0,0.0,0.03,rhett smith,False,CH-2230,2018,True
CH,2230,6,Organic Chemistry,0.26,0.23,0.12,0.15,0.15,0.0,0.0,0.09,rhett smith,False,CH-2230,2018,True
CH,2230,7,Organic Chemistry,0.21,0.24,0.23,0.08,0.1,0.0,0.0,0.16,sourav saha,False,CH-2230,2018,True
CH,2240,1,Organic Chemistry,0.22,0.32,0.24,0.13,0.09,0.0,0.0,0.01,jacob schroeder,False,CH-2240,2018,True
CH,2240,2,Organic Chemistry,0.33,0.29,0.2,0.09,0.06,0.0,0.0,0.03,jacob schroeder,False,CH-2240,2018,True
CH,2270,1,Organic Chem Lab,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06,james nelson plampin,False,CH-2270,2018,True
CH,2270,2,Organic Chem Lab,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.11,james nelson plampin,False,CH-2270,2018,True
CH,2270,5,Organic Chem Lab,0.89,0.05,0.0,0.0,0.0,0.0,0.0,0.05,james nelson plampin,False,CH-2270,2018,True
CH,2270,6,Organic Chem Lab,0.84,0.0,0.05,0.0,0.0,0.0,0.0,0.11,james nelson plampin,False,CH-2270,2018,True
CH,2270,7,Organic Chem Lab,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.09,james nelson plampin,False,CH-2270,2018,True
CH,2270,8,Organic Chem Lab,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.09,james nelson plampin,False,CH-2270,2018,True
CH,2270,13,Organic Chem Lab,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.21,james nelson plampin,False,CH-2270,2018,True
CH,2270,15,Organic Chem Lab,0.78,0.11,0.0,0.06,0.0,0.0,0.0,0.06,james nelson plampin,False,CH-2270,2018,True
CH,2270,17,Organic Chem Lab,0.47,0.26,0.0,0.05,0.0,0.0,0.0,0.21,james nelson plampin,False,CH-2270,2018,True
CH,2270,18,Organic Chem Lab,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,james nelson plampin,False,CH-2270,2018,True
CH,2270,19,Organic Chem Lab,0.79,0.05,0.05,0.0,0.0,0.0,0.0,0.11,james nelson plampin,False,CH-2270,2018,True
CH,2270,20,Organic Chem Lab,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.11,james nelson plampin,False,CH-2270,2018,True
CH,2270,22,Organic Chem Lab,0.72,0.17,0.0,0.06,0.0,0.0,0.0,0.06,james nelson plampin,False,CH-2270,2018,True
CH,2270,23,Organic Chem Lab,0.84,0.05,0.0,0.0,0.05,0.0,0.0,0.05,james nelson plampin,False,CH-2270,2018,True
CH,2270,24,Organic Chem Lab,0.67,0.11,0.11,0.0,0.0,0.0,0.0,0.11,james nelson plampin,False,CH-2270,2018,True
CH,2270,25,Organic Chem Lab,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,james nelson plampin,False,CH-2270,2018,True
CH,2270,26,Organic Chem Lab,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.21,james nelson plampin,False,CH-2270,2018,True
CH,2270,27,Organic Chem Lab,0.84,0.0,0.0,0.0,0.05,0.0,0.0,0.11,james nelson plampin,False,CH-2270,2018,True
CH,2270,28,Organic Chem Lab,0.78,0.06,0.0,0.0,0.0,0.0,0.0,0.17,james nelson plampin,False,CH-2270,2018,True
CH,2270,29,Organic Chem Lab,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.11,james nelson plampin,False,CH-2270,2018,True
CH,2270,30,Organic Chem Lab,0.79,0.16,0.0,0.0,0.0,0.0,0.0,0.05,james nelson plampin,False,CH-2270,2018,True
CH,2270,31,Organic Chem Lab,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,james nelson plampin,False,CH-2270,2018,True
CH,2270,32,Organic Chem Lab,0.69,0.06,0.0,0.0,0.0,0.0,0.0,0.25,james nelson plampin,False,CH-2270,2018,True
CH,2270,33,Organic Chem Lab,0.89,0.05,0.0,0.0,0.0,0.0,0.0,0.05,james nelson plampin,False,CH-2270,2018,True
CH,2270,35,Organic Chem Lab,0.63,0.06,0.13,0.0,0.06,0.0,0.0,0.13,james nelson plampin,False,CH-2270,2018,True
CH,2270,36,Organic Chem Lab,0.76,0.12,0.0,0.0,0.0,0.0,0.0,0.12,james nelson plampin,False,CH-2270,2018,True
CH,2270,37,Organic Chem Lab,0.85,0.05,0.0,0.0,0.05,0.0,0.0,0.05,james nelson plampin,False,CH-2270,2018,True
CH,2270,39,Organic Chem Lab,0.73,0.08,0.0,0.0,0.0,0.0,0.0,0.19,james nelson plampin,False,CH-2270,2018,True
CH,2270,40,Organic Chem Lab,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.17,james nelson plampin,False,CH-2270,2018,True
CH,2280,1,Organic Chem Lab,0.84,0.05,0.0,0.05,0.0,0.0,0.0,0.05,james nelson plampin,False,CH-2280,2018,True
CH,2280,2,Organic Chem Lab,0.82,0.05,0.0,0.05,0.05,0.0,0.0,0.05,james nelson plampin,False,CH-2280,2018,True
CH,2280,4,Organic Chem Lab,0.83,0.13,0.0,0.0,0.0,0.0,0.0,0.04,james nelson plampin,False,CH-2280,2018,True
CH,2280,6,Organic Chem Lab,0.86,0.05,0.05,0.0,0.0,0.0,0.0,0.05,james nelson plampin,False,CH-2280,2018,True
CH,2280,8,Organic Chem Lab,0.88,0.04,0.0,0.0,0.04,0.0,0.0,0.04,james nelson plampin,False,CH-2280,2018,True
CH,2280,9,Organic Chem Lab,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.14,james nelson plampin,False,CH-2280,2018,True
CH,3130,1,Quantitative Analys,0.37,0.23,0.27,0.07,0.03,0.0,0.0,0.03,olt geiculescu,False,CH-3130,2018,True
CH,3150,1,Quant Analysis Lab,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,perez carlos garcia,False,CH-3150,2018,True
CH,3150,2,Quant Analysis Lab,0.45,0.18,0.18,0.0,0.18,0.0,0.0,0.0,perez carlos garcia,False,CH-3150,2018,True
CH,3300,1,Intro to Phys Chem,0.45,0.39,0.09,0.03,0.0,0.0,0.0,0.03,brian dominy,False,CH-3300,2018,True
CH,3310,1,Physical Chemistry,0.35,0.31,0.23,0.08,0.04,0.0,0.0,0.0,steven stuart,False,CH-3310,2018,True
CH,3320,1,Physical Chemistry,0.29,0.36,0.36,0.0,0.0,0.0,0.0,0.0,arkady kholodenko,False,CH-3320,2018,True
CH,3390,1,Physical Chem Lab,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,princess mycia cox,False,CH-3390,2018,True
CH,3390,2,Physical Chem Lab,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,princess mycia cox,False,CH-3390,2018,True
CH,3390,3,Physical Chem Lab,0.63,0.32,0.0,0.0,0.05,0.0,0.0,0.0,princess mycia cox,False,CH-3390,2018,True
CH,3390,5,Physical Chem Lab,0.55,0.35,0.1,0.0,0.0,0.0,0.0,0.0,princess mycia cox,False,CH-3390,2018,True
CH,3410,1,Introduction to Research,0.93,0.0,0.0,0.0,0.03,0.0,0.0,0.03,stephen creager,False,CH-3410,2018,True
CH,4010,1,Organometallic Chemistry,0.74,0.23,0.0,0.0,0.0,0.0,0.0,0.03,andrew greg tennyson,False,CH-4010,2018,True
CH,4020,1,Inorganic Chemistry,0.44,0.5,0.06,0.0,0.0,0.0,0.0,0.0,joseph kolis,False,CH-4020,2018,True
CH,6020,1,Inorganic Chemistry,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,joseph kolis,False,CH-6020,2018,True
CH,8070,1,Chem Trans Elem,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.09,julia brumaghim,False,CH-8070,2018,True
CH,8090,1,Chem App/X-Ray Cryst,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,colin mcmillen,False,CH-8090,2018,True
CH,8210,1,Organic Chem I,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,ya-ping sun,False,CH-8210,2018,True
CH,8300,1,Fund Phys Chem,0.43,0.57,0.0,0.0,0.0,0.0,0.0,0.0,dvora perahia,False,CH-8300,2018,True
CH,8510,3,Grad Student Seminar,0.83,0.15,0.0,0.0,0.0,0.0,0.0,0.03,joseph stua thrasher,False,CH-8510,2018,True
CHE,2110,1,Mass and Energy Balances,0.32,0.29,0.35,0.03,0.0,0.0,0.0,0.0,karen ann high,False,CHE-2110,2018,True
CHE,2110,2,Mass and Energy Balances,0.22,0.25,0.31,0.11,0.07,0.0,0.0,0.04,mark roberts,False,CHE-2110,2018,True
CHE,3210,1,Ch E Thermo II,0.14,0.21,0.3,0.24,0.1,0.0,0.0,0.02,sapna sarupria,False,CHE-3210,2018,True
CHE,3300,1,Mass Trans & Seprtn,0.23,0.16,0.3,0.2,0.11,0.0,0.0,0.0,mark thies,False,CHE-3300,2018,True
CHE,4070,1,Unit Op Lab II,0.18,0.53,0.29,0.0,0.0,0.0,0.0,0.0,christopher norfolk,False,CHE-4070,2018,True
CHE,4310,1,Process Design I,0.31,0.57,0.11,0.01,0.0,0.0,0.0,0.0,david bruce,False,CHE-4310,2018,True
CHE,4500,1,Chem Reaction Engr,0.4,0.41,0.17,0.02,0.0,0.0,0.0,0.0,rachel getman,False,CHE-4500,2018,True
CHE,8030,1,Advanced Transport,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,eric mikel davis,False,CHE-8030,2018,True
CHE,8040,1,Ch E Thermodynamics,0.32,0.53,0.11,0.0,0.05,0.0,0.0,0.0,joseph scott,False,CHE-8040,2018,True
CHE,8050,1,Ch E Kinetics,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,mark alan blenner,False,CHE-8050,2018,True
CHE,8450,4,Systems Biology & Pharmacology,0.75,0.13,0.13,0.0,0.0,0.0,0.0,0.0,marc russ birtwistle,False,CHE-8450,2018,True
CHIN,1010,2,Elementary Chinese,0.27,0.33,0.2,0.0,0.0,0.0,0.0,0.2,ling rao,False,CHIN-1010,2018,True
CHIN,2010,1,Intermediate Chinese,0.55,0.27,0.0,0.09,0.0,0.0,0.0,0.09,ling rao,False,CHIN-2010,2018,True
CHIN,4010,1,Pre-Modern Chinese Literature,0.33,0.38,0.13,0.03,0.05,0.0,0.0,0.1,yanming an,False,CHIN-4010,2018,True
COM,1500,1,Intro to Human Communication,0.72,0.24,0.01,0.0,0.01,0.0,0.0,0.01,daniel leland fecher,False,COM-1500,2018,True
COM,1500,2,Intro to Human Communication,0.64,0.26,0.05,0.01,0.02,0.0,0.0,0.03,daniel leland fecher,False,COM-1500,2018,True
COM,1500,3,Intro to Human Communication,0.75,0.21,0.02,0.01,0.01,0.0,0.0,0.01,daniel leland fecher,False,COM-1500,2018,True
COM,1500,4,Intro to Human Communication,0.64,0.24,0.06,0.02,0.03,0.0,0.0,0.01,marianne herr glaser,False,COM-1500,2018,True
COM,1500,5,Intro to Human Communication,0.65,0.26,0.04,0.02,0.0,0.0,0.0,0.02,marianne herr glaser,False,COM-1500,2018,True
COM,1500,6,Intro to Human Communication,0.53,0.33,0.09,0.0,0.04,0.0,0.0,0.01,marianne herr glaser,False,COM-1500,2018,True
COM,1500,7,Intro to Human Communication,0.55,0.44,0.01,0.0,0.0,0.0,0.0,0.0,daniel leland fecher,False,COM-1500,2018,True
COM,2010,1,Intr to Comm Studies,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,john steven  spinda w,False,COM-2010,2018,True
COM,2010,2,Intr to Comm Studies,0.67,0.27,0.03,0.03,0.0,0.0,0.0,0.0,john steven  spinda w,False,COM-2010,2018,True
COM,2030,1,Mass Communication Theory,0.42,0.42,0.16,0.0,0.0,0.0,0.0,0.0,erin michelle ash,False,COM-2030,2018,True
COM,2110,1,Qual Comm Research Methods,0.44,0.39,0.17,0.0,0.0,0.0,0.0,0.0,stephanie pangborn,False,COM-2110,2018,True
COM,2110,2,Qual Comm Research Methods,0.58,0.21,0.16,0.05,0.0,0.0,0.0,0.0,stephanie pangborn,False,COM-2110,2018,True
COM,2500,1,Public Speaking,0.65,0.29,0.0,0.0,0.06,0.0,0.0,0.0,vanessa anne condon,False,COM-2500,2018,True
COM,2500,3,Public Speaking,0.89,0.06,0.0,0.0,0.06,0.0,0.0,0.0,caitlin baker,False,COM-2500,2018,True
COM,2500,5,Public Speaking,0.74,0.21,0.05,0.0,0.0,0.0,0.0,0.0,vanessa anne condon,False,COM-2500,2018,True
COM,2500,6,Public Speaking,0.47,0.37,0.0,0.11,0.0,0.0,0.0,0.05,vanessa anne condon,False,COM-2500,2018,True
COM,2500,7,Public Speaking,0.5,0.33,0.11,0.0,0.06,0.0,0.0,0.0,sara grumble crocker,False,COM-2500,2018,True
COM,2500,8,Public Speaking,0.53,0.26,0.05,0.05,0.05,0.0,0.0,0.05,sara grumble crocker,False,COM-2500,2018,True
COM,2500,9,Public Speaking,0.44,0.28,0.06,0.06,0.06,0.0,0.0,0.11,sara grumble crocker,False,COM-2500,2018,True
COM,2500,10,Public Speaking,0.56,0.11,0.28,0.0,0.06,0.0,0.0,0.0,sara grumble crocker,False,COM-2500,2018,True
COM,2500,11,Public Speaking,0.53,0.32,0.05,0.0,0.05,0.0,0.0,0.05,alyssa christi davis,False,COM-2500,2018,True
COM,2500,12,Public Speaking,0.47,0.42,0.05,0.0,0.05,0.0,0.0,0.0,alyssa christi davis,False,COM-2500,2018,True
COM,2500,13,Public Speaking,0.53,0.37,0.05,0.0,0.0,0.0,0.0,0.05,alyssa christi davis,False,COM-2500,2018,True
COM,2500,14,Public Speaking,0.78,0.06,0.06,0.0,0.0,0.0,0.0,0.11,pauline matthey,False,COM-2500,2018,True
COM,2500,15,Public Speaking,0.63,0.16,0.0,0.05,0.0,0.0,0.0,0.16,pauline matthey,False,COM-2500,2018,True
COM,2500,16,Public Speaking,0.59,0.35,0.0,0.0,0.06,0.0,0.0,0.0,pauline matthey,False,COM-2500,2018,True
COM,2500,17,Public Speaking,0.35,0.41,0.06,0.0,0.12,0.0,0.0,0.06,pauline matthey,False,COM-2500,2018,True
COM,2500,18,Public Speaking,0.47,0.42,0.0,0.05,0.0,0.0,0.0,0.05,rachelle lei beckner,False,COM-2500,2018,True
COM,2500,19,Public Speaking,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,katie barne mcelveen,False,COM-2500,2018,True
COM,2500,20,Public Speaking,0.84,0.11,0.05,0.0,0.0,0.0,0.0,0.0,katie barne mcelveen,False,COM-2500,2018,True
COM,2500,29,Public Speaking,0.74,0.21,0.0,0.05,0.0,0.0,0.0,0.0,jumah patricia taweh,False,COM-2500,2018,True
