ENSP,2000,004,Intro Environ Sci,34%,50%,9%,0%,5%,0%,0%,2%,"Carraway, Elizabeth"
ENSP,4000,001,Studies in Environmental Sci,67%,30%,0%,0%,0%,0%,0%,4%,"Thompson, Margaret L"
ENT,2000,001,Six-Legged Science,68%,17%,10%,0%,0%,0%,0%,5%,"Pometto, Suellen F"
ENT,3010,001,Insect Biology and Diversity,33%,33%,29%,0%,5%,0%,0%,0%,"Benson, Eric P"
ENTR,1010,001,Entrepreneurial Mindset,48%,39%,7%,1%,3%,0%,0%,2%,"Hannon, John Michael"
ESED,8790,001,Curr Top STEM Education Policy,60%,20%,20%,0%,0%,0%,0%,0%,"Martin, Julie Patric"
FCS,8130,001,Research Methods in FCS I,71%,29%,0%,0%,0%,0%,0%,0%,"McDonell, James R."
FDSC,1010,001,Intro to Food Sci & Hum Nutr,67%,19%,5%,2%,3%,0%,0%,4%,"Coffee, Aubrey Dean"
FDSC,4010,001,Food Chemistry I,58%,33%,9%,0%,0%,0%,0%,0%,"Chen, Feng"
FDSC,4040,001,Food Prsv & Process,53%,43%,4%,0%,0%,0%,0%,0%,"Pometto, Anthony Lou"
FDSC,4070,001,Quantity Food Production,78%,14%,3%,0%,3%,0%,0%,2%,"Batt, Heather P"
FDSC,4170,001,Seminar,78%,17%,0%,0%,0%,0%,0%,6%,"Coffee, Aubrey Dean"
FDSC,4200,001,Food Regulation and Policy,91%,6%,1%,0%,1%,0%,0%,1%,"Rhodehamel, E J"
FDSC,4300,001,Dairy Process & Sant,44%,28%,22%,0%,6%,0%,0%,0%,"McGregor, John U."
FDSC,8120,001,Microbial Food Syst,44%,44%,11%,0%,0%,0%,0%,0%,"Jiang, Xiuping"
FIN,2010,401,Intro to Personal Finance,55%,24%,5%,2%,5%,0%,0%,10%,"Harris, Joshua W"
FIN,2010,402,Intro to Personal Finance,35%,23%,14%,7%,5%,0%,0%,16%,"Harris, Joshua W"
FIN,2010,403,Intro to Personal Finance,40%,33%,14%,2%,9%,0%,0%,2%,"Harris, Joshua W"
FIN,2010,404,Intro to Personal Finance,56%,26%,4%,2%,8%,0%,0%,4%,"Harris, Joshua W"
FIN,2010,405,Intro to Personal Finance,55%,26%,2%,6%,4%,0%,0%,6%,"Harris, Joshua W"
FIN,2010,406,Intro to Personal Finance,64%,20%,5%,2%,5%,0%,0%,5%,"Harris, Joshua W"
FIN,3040,001,Risk & Insurance,20%,33%,40%,7%,0%,0%,0%,0%,"McMillan, Kerri D"
FIN,3040,002,Risk & Insurance,19%,19%,58%,3%,0%,0%,0%,0%,"McMillan, Kerri D"
FIN,3050,001,Investment Analysis,18%,32%,37%,5%,3%,0%,0%,5%,"McMillan, Kerri D"
FIN,3050,002,Investment Analysis,15%,51%,23%,5%,3%,0%,0%,3%,"McMillan, Kerri D"
FIN,3050,003,Investment Analysis,54%,21%,21%,0%,5%,0%,0%,0%,"Wessels, Thomas Albe"
FIN,3050,004,Investment Analysis,27%,27%,36%,9%,0%,0%,0%,0%,"Wessels, Thomas Albe"
FIN,3060,002,Corporation Finance,16%,5%,22%,22%,11%,0%,0%,24%,"Johnson, William Hol"
FIN,3060,003,Corporation Finance,18%,13%,24%,18%,24%,0%,0%,3%,"Johnson, William Hol"
FIN,3060,004,Corporation Finance,0%,25%,15%,28%,30%,0%,0%,3%,"Johnson, William Hol"
FIN,3060,005,Corporation Finance,26%,32%,19%,14%,5%,0%,0%,4%,"Franklin, Ramon Tolb"
FIN,3060,006,Corporation Finance,24%,31%,24%,7%,5%,0%,0%,9%,"Franklin, Ramon Tolb"
FIN,3060,007,Corporation Finance,22%,29%,22%,19%,5%,0%,0%,3%,"Franklin, Ramon Tolb"
FIN,3060,008,Corporation Finance,18%,10%,41%,25%,4%,0%,0%,2%,"Stith, Melvin T"
FIN,3060,009,Corporation Finance,14%,27%,31%,18%,6%,0%,0%,4%,"Stith, Melvin T"
FIN,3060,010,Corporation Finance,15%,33%,22%,15%,11%,0%,0%,4%,"Franklin, Ramon Tolb"
FIN,3060,011,Corporation Finance,5%,13%,43%,15%,20%,0%,0%,5%,"Johnson, William Hol"
FIN,3070,001,Prin of Real Estate,20%,33%,25%,10%,10%,0%,0%,3%,"Springer, Thomas M"
FIN,3070,002,Prin of Real Estate,15%,40%,30%,5%,10%,0%,0%,0%,"Springer, Thomas M"
FIN,3070,003,Prin of Real Estate,21%,50%,21%,2%,2%,0%,0%,2%,"Shen, Yannan"
FIN,3080,001,Fin Inst & Mkts,23%,55%,17%,2%,0%,0%,0%,2%,"Chernykh, Lyudmila A"
FIN,3080,002,Fin Inst & Mkts,20%,57%,22%,0%,0%,0%,0%,2%,"Chernykh, Lyudmila A"
FIN,3080,003,Fin Inst & Mkts,25%,38%,31%,6%,0%,0%,0%,0%,"Greene, Daniel Thoma"
FIN,3110,001,Financial Management I,6%,6%,21%,3%,29%,0%,0%,35%,"Wolf, Jack G."
FIN,3110,002,Financial Management I,13%,17%,27%,13%,15%,0%,0%,17%,"Wolf, Jack G."
FIN,3110,003,Financial Management I,21%,30%,34%,13%,0%,0%,0%,2%,"Xu, Weike"
FIN,3110,004,Financial Management I,16%,22%,20%,14%,16%,0%,0%,12%,"Alexander, John C"
FIN,3120,001,Financial Management II,8%,47%,26%,5%,8%,0%,0%,5%,"Intintoli, Vincent J"
FIN,3120,002,Financial Management II,13%,46%,19%,13%,7%,0%,0%,2%,"Intintoli, Vincent J"
FIN,3120,003,Financial Management II,24%,48%,19%,2%,5%,0%,0%,2%,"Zykaj, Blerina"
FIN,3120,004,Financial Management II,24%,49%,17%,5%,5%,0%,0%,0%,"Xu, Weike"
FIN,4010,001,Corporate Financial Analysis,36%,40%,16%,4%,4%,0%,0%,0%,"Lockhart, George Bra"
FIN,4020,001,Corporate Valuation,23%,45%,32%,0%,0%,0%,0%,0%,"Morgan, Angela G."
FIN,4020,002,Corporate Valuation,29%,29%,29%,10%,3%,0%,0%,0%,"Morgan, Angela G."
FIN,4050,001,Portfolio Management & Theory,18%,21%,43%,11%,4%,0%,0%,4%,"Alexander, John C"
FIN,4060,001,Derivatives Analysis,21%,35%,32%,6%,3%,0%,0%,3%,"Zykaj, Blerina"
FIN,4110,001,Int Fin Mgt,12%,62%,21%,0%,0%,0%,0%,6%,"DeVault, Luke Asher"
FIN,4110,002,Int Fin Mgt,17%,52%,22%,4%,0%,0%,0%,4%,"DeVault, Luke Asher"
FIN,4170,001,Real Estate Finance,32%,47%,16%,0%,0%,0%,0%,5%,"Shen, Yannan"
FIN,4980,003,Creative Inquiry in Finance,88%,0%,13%,0%,0%,0%,0%,0%,"Morgan, Angela G."
FNR,2040,001,Soil Information Systems,90%,8%,0%,2%,0%,0%,0%,0%,"Mikhailova, Elena"
FNR,4700,001,Kennedy Waterfowl CI,60%,40%,0%,0%,0%,0%,0%,0%,"Kaminski, Richard Ma"
FNR,4990,001,Natural Resources Seminar,86%,14%,0%,0%,0%,0%,0%,0%,"Guynn, Susan Talley"
FOR,2050,001,Dendrology,32%,34%,16%,5%,8%,0%,0%,5%,"Hagan, Donald L"
FOR,2050,002,Dendrology,24%,24%,21%,6%,15%,0%,0%,9%,"Hagan, Donald L"
FOR,2050,003,Dendrology,31%,36%,16%,7%,0%,0%,0%,11%,"Hagan, Donald L"
FOR,2210,001,Forest Biology,90%,7%,3%,0%,0%,0%,0%,0%,"Coates, Thomas Adam"
FOR,3020,001,Forest Biometrics,36%,43%,21%,0%,0%,0%,0%,0%,"Gering, Lawrence R"
FOR,3040,001,Forest Resource Economics,43%,54%,3%,0%,0%,0%,0%,0%,"Khanal, Puskar"
FOR,4100,001,Harvesting Processes,38%,50%,13%,0%,0%,0%,0%,0%,"Hiesl, Patrick"
FOR,4160,001,Forest Policy and Admin,23%,52%,21%,3%,0%,0%,0%,1%,"Straka, Thomas J"
FOR,4170,001,Forest Resource Mgt & Regulatn,39%,61%,0%,0%,0%,0%,0%,0%,"Khanal, Puskar"
FOR,4310,001,Recreation Res Plan in For Mgt,54%,33%,13%,0%,0%,0%,0%,0%,"Powell, Robert Baxte"
FOR,4340,001,GIS for Natural Resources,67%,28%,4%,0%,0%,0%,0%,0%,"Post, Christopher J."
FOR,8930,007,Statistical Methods in Nat Res,73%,9%,9%,0%,9%,0%,0%,0%,"Hiesl, Patrick"
FR,1010,001,Elementary French,26%,47%,16%,0%,5%,0%,0%,5%,"Salces Y Nedeo, Anne"
FR,1020,001,Elementary French,72%,11%,11%,0%,0%,0%,0%,6%,"Sawyer, Amy Lyn Grif"
FR,1020,002,Elementary French,89%,11%,0%,0%,0%,0%,0%,0%,"Sawyer, Amy Lyn Grif"
FR,2010,001,Intermediate French,47%,47%,0%,0%,0%,0%,0%,7%,"De Tholozany, Paulin"
FR,2010,002,Intermediate French,25%,50%,25%,0%,0%,0%,0%,0%,"Widgren, Kenneth Dav"
FR,2010,004,Intermediate French,40%,40%,7%,7%,0%,0%,0%,7%,"De Tholozany, Paulin"
FR,2020,001,Intermediate French,76%,24%,0%,0%,0%,0%,0%,0%,"Sawyer, Amy Lyn Grif"
FR,2020,002,Intermediate French,79%,14%,0%,0%,7%,0%,0%,0%,"Touya, Eric R"
FR,2020,003,Intermediate French,47%,18%,29%,0%,0%,0%,0%,6%,"Peebles, Kelly Digby"
FR,2020,004,Intermediate French,53%,32%,11%,5%,0%,0%,0%,0%,"Sawyer, Amy Lyn Grif"
FR,3000,001,Survey of French Lit,67%,33%,0%,0%,0%,0%,0%,0%,"De Tholozany, Paulin"
FR,3050,001,Int Fr Con & Comp I,29%,59%,6%,0%,6%,0%,0%,0%,"Salces Y Nedeo, Anne"
FR,3050,002,Int Fr Con & Comp I,36%,55%,9%,0%,0%,0%,0%,0%,"Salces Y Nedeo, Anne"
FR,3070,001,French Civilization,80%,20%,0%,0%,0%,0%,0%,0%,"Peebles, Kelly Digby"
FR,4160,001,Fr for Intl Trade II,64%,27%,9%,0%,0%,0%,0%,0%,"Touya, Eric R"
GC,1010,001,Orientation to G C,96%,0%,0%,0%,0%,0%,0%,4%,"Woolbright, Nona L"
GC,1010,002,Orientation to G C,71%,16%,2%,4%,4%,0%,0%,2%,"Jones, Carol D"
GC,1020,001,Computer Art & CAD Foundations,39%,39%,11%,6%,4%,0%,0%,2%,"Jones, Carol D"
GC,1020,002,Computer Art & CAD Foundations,53%,33%,7%,0%,5%,0%,0%,2%,"Woolbright, Nona L"
GC,1030,001,G C I for Pkgsc,32%,42%,11%,5%,5%,0%,0%,5%,"Jacobs, John J"
GC,1040,001,Graphic Communications I,54%,25%,11%,0%,7%,0%,0%,4%,"Edlein, Rebecca Suza",
GC,2070,001,Graphic Communications II,66%,24%,3%,2%,3%,0%,0%,2%,"Weiss, Charles Tabor",
GC,2400,001,Intro to Web Design and Dev,33%,58%,8%,0%,0%,0%,0%,0%,"Walker, Erica Black",
GC,3400,001,Digital Imaging and eMedia,34%,53%,11%,0%,0%,0%,0%,3%,"Walker, Erica Black",
GC,3460,001,Ink and Substrates,26%,56%,11%,3%,4%,0%,0%,0%,"O'Hara, Liam Henry",
GC,4060,001,Package and Specialty Printing,80%,11%,0%,0%,5%,0%,0%,5%,"Cox, Kern T",
GC,4400,001,Commercial Printing,43%,43%,4%,0%,7%,0%,0%,4%,"Weisenmiller, Eric M",
GC,4400,002,Commercial Printing,39%,43%,9%,0%,4%,0%,0%,4%,"Weisenmiller, Eric M",
GC,4440,001,Current Dev/Trends in Gr Comm,79%,16%,0%,0%,3%,0%,0%,3%,"Ingram, Samuel T",
GC,4480,001,Plan & Cont Printing Functions,49%,38%,8%,5%,0%,0%,0%,0%,"Leininger, John M",
GC,4800,001,Senior Seminar in GC,63%,32%,2%,2%,0%,0%,0%,0%,"Tonkin, Charles Edwa",
GC,4900,230,G C Selected Topics-GC Sales,86%,14%,0%,0%,0%,0%,0%,0%,"Leininger, John M",
GEN,1030,001,Careers in Bioch/Gen,80%,15%,4%,0%,0%,0%,0%,1%,"Starr-Moss, Alison N",
GEN,3000,001,Fundamental Genetics,29%,37%,18%,11%,2%,0%,0%,3%,"Tsai, Kate Leanne Wi",
GEN,3000,002,Fundamental Genetics,21%,40%,25%,6%,3%,0%,0%,5%,"Tsai, Kate Leanne Wi",
GEN,3020,001,Molecular & General Genetics,40%,35%,15%,4%,2%,0%,0%,4%,"Kozubowski, Lukasz",
GEN,3020,002,Molec & General Genetics (HON),83%,17%,0%,0%,0%,0%,0%,0%,"Liang, Haiying",H
GEN,3020,004,Molecular & General Genetics,35%,42%,14%,5%,0%,0%,0%,5%,"Liang, Haiying",
GEN,4200,001,Molecular Genetics & Gene Reg,27%,51%,19%,0%,0%,0%,0%,3%,"Frugoli, Julia",
GEN,4200,002,Molecular Genetics & Gen (HON),83%,17%,0%,0%,0%,0%,0%,0%,"Frugoli, Julia",H
GEN,4400,001,Bioinformatics,73%,9%,5%,0%,0%,0%,0%,14%,"Feltus, Frank Alexan",
GEN,4500,001,Comparative Genetics,30%,54%,14%,0%,3%,0%,0%,0%,"Clark, Leigh Anne",
GEN,4900,001,Epigenetics,42%,17%,25%,0%,8%,0%,0%,8%,"Sekhon, Rajandeep Si",
GEN,6200,001,Molecular Genetics & Gene Reg,0%,67%,17%,0%,0%,0%,0%,17%,"Frugoli, Julia",
GEN,6400,001,Bioinformatics,75%,25%,0%,0%,0%,0%,0%,0%,"Feltus, Frank Alexan",
GEN,8140,001,Advanced Genetics,79%,21%,0%,0%,0%,0%,0%,0%,"Lawton Rauh, Amy Lou"
GEOG,1010,001,Intro to Geography,30%,45%,20%,5%,0%,0%,0%,0%,"Terry, William Churc"
GEOG,1030,001,World Regional Geog,78%,12%,6%,0%,2%,0%,0%,2%,"Howard, Lance Forres"
GEOG,1030,002,World Regional Geog,80%,18%,0%,3%,0%,0%,0%,0%,"Howard, Lance Forres"
GEOG,1060,001,Geog Phys Envt,42%,16%,21%,11%,11%,0%,0%,0%,"Terry, William Churc"
GEOL,1010,001,Physical Geology,27%,32%,24%,8%,5%,0%,0%,3%,"Coulson, Alan B"
GEOL,1010,002,Physical Geology,24%,31%,24%,9%,7%,0%,0%,5%,"Coulson, Alan B"
GEOL,1010,003,Physical Geology,49%,20%,14%,6%,10%,0%,0%,0%,"Lazar, Kelly Best"
GEOL,1030,001,Physical Geol Lab,54%,33%,4%,0%,8%,0%,0%,0%,"Coulson, Alan B"
GEOL,1030,002,Physical Geol Lab,48%,30%,13%,0%,0%,0%,0%,9%,"Coulson, Alan B"
GEOL,1030,003,Physical Geol Lab,64%,23%,5%,0%,5%,0%,0%,5%,"Coulson, Alan B"
GEOL,1030,004,Physical Geol Lab,75%,21%,0%,0%,4%,0%,0%,0%,"Coulson, Alan B"
GEOL,1030,005,Physical Geol Lab,22%,43%,26%,0%,4%,0%,0%,4%,"Coulson, Alan B"
GEOL,1030,006,Physical Geol Lab,48%,35%,13%,0%,0%,0%,0%,4%,"Coulson, Alan B"
GEOL,1030,007,Physical Geol Lab,46%,46%,4%,0%,4%,0%,0%,0%,"Coulson, Alan B"
GEOL,1030,008,Physical Geol Lab,38%,38%,4%,4%,8%,0%,0%,8%,"Coulson, Alan B"
GEOL,1030,009,Physical Geol Lab,38%,57%,5%,0%,0%,0%,0%,0%,"Coulson, Alan B"
GEOL,1030,010,Physical Geol Lab,4%,58%,21%,0%,4%,0%,0%,13%,"Coulson, Alan B"
GEOL,1030,011,Physical Geol Lab,20%,50%,15%,10%,0%,0%,0%,5%,"Coulson, Alan B"
GEOL,1030,012,Physical Geol Lab,67%,0%,20%,0%,0%,0%,0%,13%,"Coulson, Alan B"
GEOL,2050,001,Mineralogy & Intro Petrology,45%,18%,36%,0%,0%,0%,0%,0%,"Coulson, Alan B"
GEOL,2070,001,Min & Intro Pet Lab,9%,18%,45%,18%,9%,0%,0%,0%,"Coulson, Alan B"
GEOL,2700,001,Sustainable Water,83%,6%,3%,3%,0%,0%,0%,6%,"Moysey, Stephen Mich"
GEOL,2750,001,Field Methods,70%,10%,0%,0%,10%,0%,0%,10%,"Brame, Scott E"
GEOL,3000,001,Environmental Geology,32%,56%,12%,0%,0%,0%,0%,0%,"Brame, Scott E"
GEOL,3020,001,Structural Geology,27%,27%,36%,9%,0%,0%,0%,0%,"Castle, James W"
GEOL,4110,002,Exploring Sustainability,90%,3%,0%,0%,0%,0%,0%,8%,"Lazar, Kelly Best"
GEOL,4110,008,CI - Community Outreach,83%,0%,0%,0%,0%,0%,0%,17%,"Wagner, John Robert"
GEOL,4820,001,Groundwater & Contam Transport,35%,35%,24%,0%,0%,0%,0%,6%,"Murdoch, Lawrence C"
GEOL,4910,001,Research Synthesis I,50%,33%,8%,0%,8%,0%,0%,0%,"Coulson, Alan B"
GEOL,6150,001,Analysis Geological Processes,70%,20%,10%,0%,0%,0%,0%,0%,"Murdoch, Lawrence C"
GEOL,8080,001,Groundwater Modeling,50%,50%,0%,0%,0%,0%,0%,0%,"Falta, Ronald W"
GER,1010,001,Elementary German,21%,29%,36%,0%,7%,0%,0%,7%,"Ferrell, J Lee"
GER,1010,002,Elementary German,13%,50%,25%,6%,0%,0%,0%,6%,"Ferrell, J Lee"
GER,1020,001,Elementary German,38%,38%,8%,8%,0%,0%,0%,8%,"King, Oswald Harris"
GER,1020,002,Elementary German,44%,44%,13%,0%,0%,0%,0%,0%,"King, Oswald Harris"
GER,2010,001,Intermediate German,53%,27%,7%,13%,0%,0%,0%,0%,"King, Oswald Harris"
GER,2010,002,Intermediate German,67%,27%,7%,0%,0%,0%,0%,0%,"King, Oswald Harris"
GER,2020,001,Intermediate German,13%,33%,27%,13%,13%,0%,0%,0%,"Stoicea, Gabriela"
GER,3050,001,Ger Conv & Comp,50%,50%,0%,0%,0%,0%,0%,0%,"Ferrell, J Lee"
GER,3400,001,German Culture,69%,19%,0%,0%,6%,0%,0%,6%,"King, Oswald Harris"
GER,4170,001,Topics Ger Intl TR,50%,40%,10%,0%,0%,0%,0%,0%,"Ferrell, J Lee"
HCC,8310,001,Fundamentals of Hcc,68%,25%,7%,0%,0%,0%,0%,0%,"Knijnenburg, Bart"
HCC,8330,001,HCC Research Methods,73%,27%,0%,0%,0%,0%,0%,0%,"Caine, Kelly E"
HCG,9890,403,Interdisiplinary Research,69%,31%,0%,0%,0%,0%,0%,0%,"Eggert, Julia A"
HEHD,8030,400,Ethical Leadership,86%,14%,0%,0%,0%,0%,0%,0%,"Garst, Barry A"
HEHD,8050,001,Yth Dev in Families,71%,12%,12%,0%,0%,0%,0%,6%,"Quinn, William H"
HEHD,8060,230,Diverse Society,72%,17%,11%,0%,0%,0%,0%,0%,"Gillard, Ann Marie"
HIST,1010,001,Hist of the U S,33%,48%,10%,1%,3%,0%,0%,5%,"Jeffries, James Brad"
HIST,1020,001,Hist of the U S,37%,27%,14%,12%,4%,0%,0%,6%,"Andrew, John R"
HIST,1220,001,"Hist Tech & Society",9%,55%,29%,3%,2%,0%,0%,2%,"Mack, Pamela E"
HIST,1240,001,Environmental History Survey,30%,45%,21%,0%,0%,0%,0%,3%,"Jeffries, James Brad"
HIST,1240,002,Environmental History Survey,30%,45%,15%,0%,6%,0%,0%,3%,"Jeffries, James Brad"
HIST,1720,001,The West and the World I,15%,38%,22%,7%,10%,0%,0%,7%,"Clark, Caroline Dunn"
HIST,1720,002,The West and the World I,26%,54%,14%,3%,2%,0%,0%,2%,"Marks, Steven G"
HIST,1730,001,The West and the World II,41%,37%,8%,2%,9%,0%,0%,4%,"Grubb, C Alan"
HIST,1730,002,The West and the World II,41%,27%,18%,9%,5%,0%,0%,0%,"Dayal, Subah"
HIST,2990,001,Historian's Craft,73%,13%,7%,0%,7%,0%,0%,0%,"Silvestri, Michael S"
HIST,2990,002,Historian's Craft,30%,40%,30%,0%,0%,0%,0%,0%,"Carney, Elizabeth D"
HIST,2990,003,Historian's Craft,54%,31%,0%,0%,0%,0%,0%,15%,"Moore, Rachel Anne"
HIST,3040,001,Indus & Progr Era,37%,42%,21%,0%,0%,0%,0%,0%,"Grant, H Roger"
HIST,3120,001,Afr Amer Hist 1877 to Present,68%,21%,0%,0%,11%,0%,0%,0%,"Bartley, Abel A"
HIST,3140,001,Hist of the South I,24%,59%,0%,0%,7%,0%,0%,10%,"Anderson, Paul Chris"
HIST,3290,001,US Legal History Since 1890,44%,33%,11%,0%,6%,0%,0%,6%,"Roux, Renee M."
HIST,3380,001,Africa to 1875,60%,20%,15%,0%,5%,0%,0%,0%,"Burns, James M."
HIST,3400,001,Latin America I,63%,17%,7%,3%,3%,0%,0%,7%,"Moore, Rachel Anne"
HIST,3550,001,Roman World,33%,56%,4%,0%,4%,0%,0%,4%,"Carney, Elizabeth D"
HIST,3630,001,Britain Since 1688,28%,38%,13%,16%,6%,0%,0%,0%,"Barczewski, Stephani"
HIST,3670,001,Modern Ireland,44%,29%,9%,0%,12%,0%,0%,6%,"Silvestri, Michael S"
HIST,3700,001,Medieval History,27%,50%,13%,0%,0%,0%,0%,10%,"Clark, Caroline Dunn"
HIST,3720,001,Renaissance,33%,39%,11%,6%,0%,0%,0%,11%,"Kuehn, Thomas J"
HIST,3890,007,Mitchelville,60%,30%,0%,0%,0%,0%,0%,10%,"Bartley, Abel A"
HIST,3890,008,The Churches of Mitchelville,30%,40%,20%,0%,10%,0%,0%,0%,"Bartley, Abel A"
HIST,3900,001,Modern Military History,22%,30%,22%,4%,19%,0%,0%,4%,"Moise, Edwin E"
HIST,3980,001,American Military History,31%,38%,24%,0%,3%,0%,0%,3%,"Andrew, John R"
HIST,4140,001,Study of Hist Museum,25%,50%,6%,13%,6%,0%,0%,0%,"Taylor-Shockley, Meg"
HIST,4360,001,Vietnam Wars,5%,37%,37%,0%,11%,0%,0%,11%,"Moise, Edwin E"
HIST,4710,001,The Great War,55%,17%,3%,0%,10%,0%,0%,14%,"Grubb, C Alan"
HIST,4900,003,Europe's Age of Dictators,42%,47%,5%,0%,0%,0%,0%,5%,"Bein, Amit"
HIST,8000,002,Historical Methods,29%,71%,0%,0%,0%,0%,0%,0%,"Anderson, Paul Chris"
HIST,8100,003,Capitalism,56%,44%,0%,0%,0%,0%,0%,0%,"Marks, Steven G"
HLTH,2020,001,Introduction to Public Health,55%,36%,9%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart"
HLTH,2020,002,Introduction to Public Health,73%,27%,0%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart"
HLTH,2020,003,Introduction to Public Health,43%,57%,0%,0%,0%,0%,0%,0%,"Welsh, Ralph Stewart"
HLTH,2020,004,Introduction to Public Health,43%,43%,13%,3%,0%,0%,0%,0%,"Kingree, Jeffrey B"
HLTH,2020,005,Introduction to Public Health,58%,17%,25%,0%,0%,0%,0%,0%,"Kingree, Jeffrey B"
HLTH,2020,400,Introduction to Public Health,57%,29%,0%,0%,0%,0%,0%,14%,"Welsh, Ralph Stewart"
HLTH,2030,001,Health Care Sys,57%,26%,9%,0%,4%,0%,0%,4%,"Fraizer, Frederic L"
HLTH,2030,002,Health Care Sys,83%,8%,4%,0%,0%,0%,0%,4%,"Crandall, Lee Alden"
HLTH,2400,001,Deter of Hlth Behav,67%,28%,0%,0%,6%,0%,0%,0%,"Long, Johnny T"
HLTH,2400,002,Deter of Hlth Behav,36%,54%,7%,4%,0%,0%,0%,0%,"Clinkscales, Amelia"
HLTH,2400,003,Deter of Hlth Behav,52%,31%,17%,0%,0%,0%,0%,0%,"Clinkscales, Amelia"
HLTH,2400,400,Deter of Hlth Behav,45%,45%,5%,0%,0%,0%,0%,5%,"Clinkscales, Amelia"
HLTH,2600,001,Medical Terminology & Comm,68%,32%,0%,0%,0%,0%,0%,0%,"Strothmann, Kari Jea"
HLTH,2980,001,Human Hlth & Disease,72%,24%,4%,0%,0%,0%,0%,0%,"Long, Johnny T"
HLTH,2980,002,Human Hlth & Disease,69%,31%,0%,0%,0%,0%,0%,0%,"Long, Johnny T"
HLTH,2980,003,Human Hlth & Disease,73%,23%,5%,0%,0%,0%,0%,0%,"Clinkscales, Amelia"
HLTH,3050,001,Body Resp Hlth Beh,82%,18%,0%,0%,0%,0%,0%,0%,"Graves, Brian Patric"
HLTH,3400,001,Hlth Prom Prog Plan,39%,43%,13%,0%,4%,0%,0%,0%,"Graves, Brian Patric"
HLTH,3610,001,Int Health Care Econ,56%,29%,9%,3%,0%,0%,0%,3%,"Truong, Khoa Dang"
HLTH,3800,001,Epidemiology,30%,36%,27%,2%,2%,0%,0%,2%,"Spitler, Hugh D"
HLTH,3800,002,Epidemiology,55%,34%,10%,0%,0%,0%,0%,0%,"Mayo, Rachel M"
HLTH,3800,400,Epidemiology,45%,35%,10%,0%,0%,0%,0%,10%,"Falta, Deborah Alma"
HLTH,4150,001,Obesity & Eating Dis,58%,42%,0%,0%,0%,0%,0%,0%,"Kemper, Karen A"
HLTH,4190,001,Health Sci Internship Prep Sem,63%,28%,10%,0%,0%,0%,0%,0%,"Meyer, Kathleen M"
HLTH,4200,001,Hlth Science Intern,83%,14%,3%,0%,0%,0%,0%,0%,"Meyer, Kathleen M"
HLTH,4400,001,Manag Hlth Serv Org,37%,37%,19%,4%,4%,0%,0%,0%,"Fraizer, Frederic L"
HLTH,4700,001,Global Health,67%,21%,8%,0%,4%,0%,0%,0%,"Amani, Annah Kamugiz"
HLTH,4700,400,Global Health,88%,8%,0%,4%,0%,0%,0%,0%,"Amani, Annah Kamugiz"
HLTH,4750,001,Hlthcr Oper Mgmt Res,59%,18%,18%,0%,0%,0%,0%,5%,"Shi, Lu"
HLTH,4900,001,Res Eval St Pub Hlth,51%,37%,10%,2%,0%,0%,0%,0%,"Zhang, Lingling"
HLTH,4900,002,Res Eval St Pub Hlth,40%,40%,20%,0%,0%,0%,0%,0%,"Zhang, Lingling"
HLTH,8090,001,Epidemiological Res,71%,14%,0%,0%,14%,0%,0%,0%,"Chen, Liwei"
HLTH,8120,500,Clinical and Translational Sci,53%,40%,0%,0%,0%,0%,0%,7%,"Gimbel, Ronald W"
HON,1910,001,Romanticism and Its Influence,88%,12%,0%,0%,0%,0%,0%,0%,"Schmidt, Johannes"
HON,1930,001,World in Crisis,87%,0%,0%,0%,0%,0%,0%,13%,"Matic, Vladimir"
HON,2020,001,Who Decides What's Cool?,89%,6%,0%,0%,0%,0%,0%,6%,"Fine, Amanda Cooper"
HON,2020,002,World of Ideas,85%,15%,0%,0%,0%,0%,0%,0%,"Lasser, William"
HON,2220,001,Almost Human,36%,64%,0%,0%,0%,0%,0%,0%,"Stoicea, Gabriela"
HORT,1010,001,Horticulture,86%,9%,2%,2%,0%,0%,0%,2%,"Vincent, Ellen Anita"
HORT,2100,001,Growing Fall Plants,26%,57%,13%,0%,4%,0%,0%,0%,"Faust, James Emerson"
HORT,2120,001,Turfgrass Culture,52%,38%,7%,0%,2%,0%,0%,2%,"Liu, Haibo"
HORT,2130,001,Turf Culture Lab,75%,20%,0%,0%,0%,0%,0%,5%,"Garrett, Donald C"
HORT,2130,002,Turf Culture Lab,90%,10%,0%,0%,0%,0%,0%,0%,"Garrett, Donald C"
HORT,3030,001,Landscape Plants,18%,32%,35%,4%,3%,0%,0%,7%,"Polomski, Robert F"
HORT,3080,001,Sust Landsc Des Install Maint,84%,12%,2%,0%,0%,0%,0%,2%,"Vincent, Ellen Anita"
HORT,4330,001,Turf Weed Management,21%,36%,36%,7%,0%,0%,0%,0%,"Whitwell, Ted"
HORT,4550,001,Just Fruits,39%,43%,13%,0%,4%,0%,0%,0%,"Reighard, Gregory L"
HP,8010,001,Preservation Law and Econ,62%,23%,0%,0%,8%,0%,0%,8%,"Sidebottom, Richard"
HP,8030,001,Building Tech and Pathology,85%,8%,0%,0%,0%,0%,0%,8%,"Leifeste, Amalia T"
